{'LogType': 'Latency', 'Which': 's', 'AlgoTime': '11', 'TimeType': 'ms', 'Detail': 'Before_recv_cb'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452241', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452249', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452249', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452250', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452277', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452277', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452279', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452279', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452280', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452280', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452281', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452281', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452282', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452316', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452317', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452319', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452319', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452320', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452320', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452320', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452348', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452348', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452348', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452358', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452358', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452360', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452360', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452361', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452361', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452380', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452380', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452380', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452397', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452398', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452399', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452399', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452400', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452401', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452423', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452423', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452423', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452434', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452434', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452436', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452436', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452437', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452437', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452465', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452465', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452466', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452475', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452475', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452477', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452477', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452478', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452478', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452487', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452487', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452487', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452515', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452515', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452517', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452517', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452519', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452519', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452520', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452520', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452520', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452556', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452556', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452557', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452559', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452559', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452559', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452560', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452583', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452583', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452583', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452597', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452598', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452600', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452600', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452601', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452601', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452614', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452614', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452614', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452634', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452635', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452637', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452637', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452638', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452638', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452646', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452646', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452646', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452676', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452676', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452678', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452678', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452679', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452679', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452688', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452688', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452689', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452716', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452716', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452716', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452718', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452718', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452719', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452719', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452754', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452754', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452755', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452755', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452755', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452757', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452757', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452758', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452758', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452787', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452787', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452787', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452797', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452798', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452800', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452800', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452801', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452801', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452818', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452818', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452819', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452835', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452835', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452838', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452838', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452840', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452840', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452851', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452851', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452852', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452874', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452874', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452877', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452877', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452877', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452878', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452884', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452884', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452884', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452916', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452916', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452917', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452917', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452918', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452918', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452922', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452948', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452948', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452949', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452955', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452955', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452957', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452957', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452957', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452957', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452980', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452980', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452980', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452997', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452997', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198452999', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198452999', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453000', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453000', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453012', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453012', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453012', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453037', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453037', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453038', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453038', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453039', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453039', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453055', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453055', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453055', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453075', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453075', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453077', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453077', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453078', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453078', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453087', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453087', 'TimeType': 'ms', 'Detail': '7'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453088', 'TimeType': 'ms', 'Detail': 'start_CatchFrame'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453116', 'TimeType': 'ms', 'Detail': '2'}
{'LogType': 'Net_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453116', 'TimeType': 'ms', 'Detail': '3'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453117', 'TimeType': 'ms', 'Detail': 'RGB_Pop'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453117', 'TimeType': 'ms', 'Detail': '6'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453118', 'TimeType': 'ms', 'Detail': 'FrameToYUV'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453119', 'TimeType': 'ms', 'Detail': 'Net_Produce'}
{'LogType': 'FrameTime', 'Which': 's', 'AlgoTime': '1613198453119', 'TimeType': 'ms', 'Detail': 'RGB_Push'}
{'LogType': 'RGB_Buffer_Count', 'Which': 's', 'AlgoTime': '1613198453119', 'TimeType': 'ms', 'Detail': '7'}
